id,url,foreign_landing_url,title,creator,creator_url,license,license_version,license_url,source,attribution,is_table,eye_level,verdict
2faa2954-b035-4790-a81a-717b33832c21,https://live.staticflickr.com/3547/3326358540_64e3e4ba97_b.jpg,https://www.flickr.com/photos/31136597@N00/3326358540,Storm Troopers shooting pool,deejayqueue,https://www.flickr.com/photos/31136597@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Storm Troopers shooting pool"" by deejayqueue is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.993,keep
2fe32ddb-9849-4324-abd5-ebf2060aaaab,https://live.staticflickr.com/5206/5351139246_f0b17ab76d_b.jpg,https://www.flickr.com/photos/22937701@N00/5351139246,by the pool table,MattHurst,https://www.flickr.com/photos/22937701@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""by the pool table"" by MattHurst is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.998,keep
30af721a-274b-44f1-adce-5fa350abe882,https://live.staticflickr.com/4031/4506467283_0e64bb873b_b.jpg,https://www.flickr.com/photos/53313745@N00/4506467283,Pool Table Green Balls Arm Cue Movement,cdsessums,https://www.flickr.com/photos/53313745@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool Table Green Balls Arm Cue Movement"" by cdsessums is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.939,keep
30c08e2e-6b3a-4e41-ab67-ee01b68af8a6,https://live.staticflickr.com/3127/3226485597_d7217e3eba_b.jpg,https://www.flickr.com/photos/31677782@N03/3226485597,not ready for the big leagues yet (25/365),swimparallel,https://www.flickr.com/photos/31677782@N03,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""not ready for the big leagues yet (25/365)"" by swimparallel is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.911,keep
31176a95-aa05-4aea-9443-0feea810ca2d,https://live.staticflickr.com/2691/4055886804_4ccc780b61_b.jpg,https://www.flickr.com/photos/24559254@N00/4055886804,8 points,Conanil,https://www.flickr.com/photos/24559254@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""8 points"" by Conanil is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.999,0.977,keep
3174fc3e-09d2-4024-acf7-1ef9a964a459,https://images.rawpixel.com/editor_1024/cHJpdmF0ZS9sci9pbWFnZXMvd2Vic2l0ZS8yMDIyLTA1L2xvYzIwMTk3MDUwMDYtaW1hZ2UuanBn.jpg,https://www.rawpixel.com/image/6857207/photo-image-people-art-men,"Billiards tables, soldiers playing Australian",libraryofcongress,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,"""Billiards tables, soldiers playing Australian"" by libraryofcongress is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",1.000,0.996,keep
317d4b4a-5845-4399-8ad3-8310f80da849,https://live.staticflickr.com/2728/4455332812_930bd335e3_b.jpg,https://www.flickr.com/photos/90034839@N00/4455332812,Playing pool,trawin,https://www.flickr.com/photos/90034839@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Playing pool"" by trawin is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.998,keep
31f29060-14aa-43f4-a497-dd6204435685,https://live.staticflickr.com/3863/14753099802_158dabbaa3_b.jpg,https://www.flickr.com/photos/21051491@N02/14753099802,Red Pool Table & White/Pink Cue Ball Macro,qubodup,https://www.flickr.com/photos/21051491@N02,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Red Pool Table & White/Pink Cue Ball Macro"" by qubodup is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.994,keep
320b6220-72f4-4d55-8ca2-10e5b73a38df,https://live.staticflickr.com/3086/3084960199_48a7c3d328_b.jpg,https://www.flickr.com/photos/40646519@N00/3084960199,Violet Playing Pool,Joe Shlabotnik,https://www.flickr.com/photos/40646519@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Violet Playing Pool"" by Joe Shlabotnik is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,1.000,keep
322b8103-0e48-4a6a-b2b3-602d93416d3b,https://live.staticflickr.com/8378/8404890242_7c8ddbc077.jpg,https://www.flickr.com/photos/41894190608@N01/8404890242,9 ball.,dennis,https://www.flickr.com/photos/41894190608@N01,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""9 ball."" by dennis is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.739,keep
325c978b-f793-490b-9cd5-7278553a3d60,https://live.staticflickr.com/3305/3297935977_810b6c136c_b.jpg,https://www.flickr.com/photos/74551611@N00/3297935977,Billiard Balls & Dominoes,SanFranAnnie,https://www.flickr.com/photos/74551611@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Billiard Balls & Dominoes"" by SanFranAnnie is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.987,keep
32b8e3f9-2db1-48b9-b04c-7037d932f967,https://live.staticflickr.com/65535/54539691204_f127fa93a4_b.jpg,https://www.flickr.com/photos/194424926@N05/54539691204,DSCF0418: a pool ball sitting on top of a green pool table,PattayaPatrol,https://www.flickr.com/photos/194424926@N05,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""DSCF0418: a pool ball sitting on top of a green pool table"" by PattayaPatrol is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.991,keep
32f582e1-a7fb-439f-9091-394bebcb7f12,https://upload.wikimedia.org/wikipedia/commons/3/32/Thomas_Ahrens_01.jpg,https://commons.wikimedia.org/w/index.php?curid=25065136,Thomas Ahrens 01,Dieter Haase,,by-sa,3.0,https://creativecommons.org/licenses/by-sa/3.0/,wikimedia,"""Thomas Ahrens 01"" by Dieter Haase is licensed under CC BY-SA 3.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/3.0/.",0.999,1.000,keep
3321edf0-de13-44da-97b6-d4ff06e12b29,https://live.staticflickr.com/3294/3043838540_10292af406_b.jpg,https://www.flickr.com/photos/94509941@N00/3043838540,IMG_3826,beggs,https://www.flickr.com/photos/94509941@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""IMG_3826"" by beggs is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.816,keep
3388cb7f-f63c-4459-bc71-fc8f0d41ac6e,https://live.staticflickr.com/3378/3524841068_0079a1df0a_b.jpg,https://www.flickr.com/photos/13596279@N03/3524841068,Billiards 2,Reggie Alvey,https://www.flickr.com/photos/13596279@N03,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Billiards 2"" by Reggie Alvey is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.896,keep
338e6283-3cff-45f2-8028-e57c518b6be8,https://live.staticflickr.com/3732/8808631026_1e6fbd68c4_b.jpg,https://www.flickr.com/photos/25633870@N00/8808631026,'Watch me clear up now'... Playing pool with Dave B,Dave Haygarth,https://www.flickr.com/photos/25633870@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""'Watch me clear up now'... Playing pool with Dave B"" by Dave Haygarth is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.724,keep
33a3b972-41cb-4df7-829c-4c98623542f3,https://live.staticflickr.com/2564/4021294809_27bc6a9a42_b.jpg,https://www.flickr.com/photos/9291505@N08/4021294809,pool table,pguedes,https://www.flickr.com/photos/9291505@N08,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""pool table"" by pguedes is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.999,0.927,keep
341a7d64-0f65-41bc-9b52-7e274f46f1e0,https://live.staticflickr.com/3052/2590145503_de53bfe14a_b.jpg,https://www.flickr.com/photos/24559254@N00/2590145503,Lisssio,Conanil,https://www.flickr.com/photos/24559254@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Lisssio"" by Conanil is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.996,keep
34365cda-ac9c-4b61-afce-e36b42102b9b,https://live.staticflickr.com/45/112847660_9227e0be14_b.jpg,https://www.flickr.com/photos/49554480@N00/112847660,Holly playing pool,Will Ellis,https://www.flickr.com/photos/49554480@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Holly playing pool"" by Will Ellis is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.997,keep
3489750c-0368-4e36-8ec2-cfe847aa28d9,https://live.staticflickr.com/704/21238600678_4244531154_b.jpg,https://www.flickr.com/photos/119886413@N05/21238600678,Checking Out,Michel Curi,https://www.flickr.com/photos/119886413@N05,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Checking Out"" by Michel Curi is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.996,1.000,keep
350018e8-500d-491f-9c71-3b20fa1796f3,https://live.staticflickr.com/3712/14079001189_38a7865f6e_b.jpg,https://www.flickr.com/photos/10485077@N06/14079001189,Elizabeth Shooting Pool,edenpictures,https://www.flickr.com/photos/10485077@N06,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Elizabeth Shooting Pool"" by edenpictures is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,1.000,keep
35053341-03e5-4872-97ab-002b4f5dfbfb,https://live.staticflickr.com/5473/14309779690_af1b0682d6_b.jpg,https://www.flickr.com/photos/125745042@N04/14309779690,Eight Ball (Pool / Billiards),stumajestic,https://www.flickr.com/photos/125745042@N04,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Eight Ball (Pool / Billiards)"" by stumajestic is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.785,keep
35386180-51c5-4ab8-a471-5226ed8e5737,https://live.staticflickr.com/208/441564080_66dfcbfcca.jpg,https://www.flickr.com/photos/80522246@N00/441564080,SB 188,1lenore,https://www.flickr.com/photos/80522246@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""SB 188"" by 1lenore is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,1.000,keep
3593ca09-0e5a-477a-b244-e4766236f536,https://live.staticflickr.com/3053/2287709795_1b506e0bde.jpg,https://www.flickr.com/photos/18964106@N00/2287709795,Graceland: Billiard Room,tpholland,https://www.flickr.com/photos/18964106@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Graceland: Billiard Room"" by tpholland is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.991,0.988,keep
3594f1dd-5c32-413c-ae9a-c8791ea83d51,https://live.staticflickr.com/4218/35711084422_3ebf58f260_b.jpg,https://www.flickr.com/photos/45717276@N08/35711084422,Next Level Hip-hop Performance DC,Bureau of Educational & Cultural Affairs,https://www.flickr.com/photos/45717276@N08,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,flickr,"""Next Level Hip-hop Performance DC"" by Bureau of Educational & Cultural Affairs is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",0.942,0.997,keep
35a2b821-edae-4263-a1ef-79ea1160d56c,https://live.staticflickr.com/2695/4453127220_8cc49ea05e_b.jpg,https://www.flickr.com/photos/29985120@N03/4453127220,Taylor Reynolds,John Sturgis Photography,https://www.flickr.com/photos/29985120@N03,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Taylor Reynolds"" by John Sturgis Photography is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.996,1.000,keep
35a9379f-350c-4847-9ab8-32ca5822fc43,https://images.rawpixel.com/editor_1024/czNmcy1wcml2YXRlL3Jhd3BpeGVsX2ltYWdlcy93ZWJzaXRlX2NvbnRlbnQvbHIvaXMxNDM5MC1pbWFnZS1rd3Z5ZzdhaC5qcGc.jpg,https://www.rawpixel.com/image/5927238/photo-image-background-public-domain-pink,Free yellow pool ball pool,,,cc0,1.0,https://creativecommons.org/publicdomain/zero/1.0/,rawpixel,"""Free yellow pool ball pool"" is marked with CC0 1.0. To view the terms, visit https://creativecommons.org/publicdomain/zero/1.0/.",1.000,0.996,keep
35c9eb67-ee5a-4acc-a1b7-fafe02a0f24b,https://live.staticflickr.com/221/505613702_9d1f2bc280_b.jpg,https://www.flickr.com/photos/38305415@N00/505613702,Focus of attention,Johan Larsson,https://www.flickr.com/photos/38305415@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Focus of attention"" by Johan Larsson is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.999,keep
35e18e81-52f7-4ac5-a626-9cf8737b171c,https://live.staticflickr.com/5305/5607666510_8bcde3ee3b.jpg,https://www.flickr.com/photos/14511253@N04/5607666510,9 ball on a Sunday afternoon - nice!,music2work2,https://www.flickr.com/photos/14511253@N04,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""9 ball on a Sunday afternoon - nice!"" by music2work2 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.978,keep
35f26bb1-2486-40ee-b95e-110f276140c0,https://live.staticflickr.com/4108/4840924013_6a05f613fa_b.jpg,https://www.flickr.com/photos/71423458@N00/4840924013,Holly plays pool,riojabear,https://www.flickr.com/photos/71423458@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Holly plays pool"" by riojabear is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.998,keep
36683fcf-3331-431e-87aa-dda616725c14,https://live.staticflickr.com/7257/7484788892_fb272e0fb3_b.jpg,https://www.flickr.com/photos/9522129@N03/7484788892,"Chef Greg breaks 'em up at the pool table, Waverley Hotel between Bluegrass Brunch rushed. #ComoxValley",hanspetermeyer.com,https://www.flickr.com/photos/9522129@N03,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Chef Greg breaks 'em up at the pool table, Waverley Hotel between Bluegrass Brunch rushed. #ComoxValley"" by hanspetermeyer.com is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.974,keep
3689bc39-fdfb-40e5-9074-ad66eb16528e,https://live.staticflickr.com/3352/3208809500_f4850bb82a_b.jpg,https://www.flickr.com/photos/10393601@N08/3208809500,billiard hall,Rennett Stowe,https://www.flickr.com/photos/10393601@N08,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""billiard hall"" by Rennett Stowe is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.991,0.979,keep
36c96c04-2ee5-4f93-8b78-ef7ad62a75a4,https://live.staticflickr.com/7499/15428316793_c367a917ab_b.jpg,https://www.flickr.com/photos/34773377@N02/15428316793,"Barney's Beanery, West Hollywood",emilykneeter,https://www.flickr.com/photos/34773377@N02,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Barney's Beanery, West Hollywood"" by emilykneeter is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",0.994,0.989,keep
378aacdc-edaa-4de0-beaf-58febb5a3573,https://live.staticflickr.com/5042/5354641869_5cf0f31ec8_b.jpg,https://www.flickr.com/photos/68877611@N00/5354641869,The jobless play pool outdoors in the park,peretzp,https://www.flickr.com/photos/68877611@N00,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""The jobless play pool outdoors in the park"" by peretzp is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,0.999,keep
378c3078-3202-49ca-915f-d4e32e120eee,https://live.staticflickr.com/178/365671516_01d0db44e3_b.jpg,https://www.flickr.com/photos/98288842@N00/365671516,IMG_5365.JPG,alex.shultz,https://www.flickr.com/photos/98288842@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""IMG_5365.JPG"" by alex.shultz is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.998,keep
381cb493-9f08-4aa8-a869-2e7b26a64315,https://live.staticflickr.com/7033/6577746121_05b24624f9_b.jpg,https://www.flickr.com/photos/31442459@N00/6577746121,Pool Tables at the K-State Union,Wesley Fryer,https://www.flickr.com/photos/31442459@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Pool Tables at the K-State Union"" by Wesley Fryer is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.964,keep
3864fad3-3e3f-4080-a437-e091e6f16119,https://live.staticflickr.com/26/45347157_a66385a050_b.jpg,https://www.flickr.com/photos/41894148532@N01/45347157,Playing Pool,Neil T,https://www.flickr.com/photos/41894148532@N01,by-sa,2.0,https://creativecommons.org/licenses/by-sa/2.0/,flickr,"""Playing Pool"" by Neil T is licensed under CC BY-SA 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by-sa/2.0/.",1.000,1.000,keep
38f3bf91-0093-43c4-96ec-6a779558e5c8,https://live.staticflickr.com/3176/2559463287_225a3d39e7_b.jpg,https://www.flickr.com/photos/55043400@N00/2559463287,Obligatory Pool Table Shot,pthread1981,https://www.flickr.com/photos/55043400@N00,by,2.0,https://creativecommons.org/licenses/by/2.0/,flickr,"""Obligatory Pool Table Shot"" by pthread1981 is licensed under CC BY 2.0. To view a copy of this license, visit https://creativecommons.org/licenses/by/2.0/.",1.000,0.997,keep
